gain	14	10	-100.84
gain	10	15	-66.57
gain	15	10	-74.92
gain	10	16	-66.82
gain	16	10	-75.68
gain	10	17	-84.39
gain	17	10	-84.90
gain	10	18	-84.93
gain	18	10	-92.07
gain	10	19	-90.14
gain	19	10	-96.76
gain	10	20	-79.58
gain	20	10	-82.21
gain	10	21	-89.52
gain	21	10	-93.10
gain	10	22	-85.10
gain	22	10	-85.43
gain	10	23	-90.24
gain	23	10	-94.50
gain	10	24	-92.47
gain	24	10	-99.12
gain	11	12	-72.05
gain	12	11	-68.68
gain	11	13	-83.32
gain	13	11	-79.94
gain	11	14	-90.92
gain	14	11	-91.59
gain	11	15	-74.20
gain	15	11	-77.52
gain	11	16	-67.91
gain	16	11	-71.73
gain	11	17	-75.38
gain	17	11	-70.86
gain	11	18	-85.04
gain	18	11	-87.15
gain	11	19	-91.82
gain	19	11	-93.41
gain	11	20	-83.45
gain	20	11	-81.05
gain	11	21	-83.49
gain	21	11	-82.04
gain	11	22	-87.19
gain	22	11	-82.48
gain	11	23	-92.63
gain	23	11	-91.85
gain	11	24	-94.78
gain	24	11	-96.39
gain	12	13	-66.43
gain	13	12	-66.42
gain	12	14	-78.88
gain	14	12	-82.93
gain	12	15	-89.71
gain	15	12	-96.40
gain	12	16	-76.33
gain	16	12	-83.52
gain	12	17	-67.81
gain	17	12	-66.66
gain	12	18	-74.20
gain	18	12	-79.68
gain	12	19	-91.09
gain	19	12	-96.05
gain	12	20	-91.49
gain	20	12	-92.45
gain	12	21	-84.77
gain	21	12	-86.69
gain	12	22	-88.06
gain	22	12	-86.72
gain	12	23	-81.74
gain	23	12	-84.34
gain	12	24	-88.15
gain	24	12	-93.14
gain	13	14	-65.52
gain	14	13	-69.57
gain	13	15	-92.92
gain	15	13	-99.62
gain	13	16	-84.35
gain	16	13	-91.56
gain	13	17	-77.53
gain	17	13	-76.40
gain	13	18	-68.98
gain	18	13	-74.48
gain	13	19	-67.09
gain	19	13	-72.06
gain	13	20	-88.46
gain	20	13	-89.43
gain	13	21	-85.57
gain	21	13	-87.50
gain	13	22	-83.80
gain	22	13	-82.47
gain	13	23	-82.05
gain	23	13	-84.66
gain	13	24	-87.35
gain	24	13	-92.34
gain	14	15	-95.53
gain	15	14	-98.17
gain	14	16	-92.34
gain	16	14	-95.49
gain	14	17	-87.25
gain	17	14	-82.05
gain	14	18	-82.12
gain	18	14	-83.56
gain	14	19	-75.53
gain	19	14	-76.45
gain	14	20	-103.34
gain	20	14	-100.26
gain	14	21	-95.33
gain	21	14	-93.20
gain	14	22	-92.40
gain	22	14	-87.02
gain	14	23	-91.19
gain	23	14	-89.74
gain	14	24	-81.77
gain	24	14	-82.71
gain	15	16	-75.26
gain	16	15	-75.77
gain	15	17	-82.94
gain	17	15	-75.10
gain	15	18	-98.67
gain	18	15	-97.46
gain	15	19	-98.67
gain	19	15	-96.94
gain	15	20	-76.37
gain	20	15	-70.65
gain	15	21	-84.00
gain	21	15	-79.24
gain	15	22	-91.11
gain	22	15	-83.09
gain	15	23	-103.96
gain	23	15	-99.86
gain	15	24	-98.05
gain	24	15	-96.35
gain	16	17	-76.36
gain	17	16	-68.01
gain	16	18	-86.34
gain	18	16	-84.63
gain	16	19	-97.02
gain	19	16	-94.78
gain	16	20	-84.29
gain	20	16	-78.05
gain	16	21	-76.62
gain	21	16	-71.35
gain	16	22	-80.64
gain	22	16	-72.11
gain	16	23	-94.29
gain	23	16	-89.68
gain	16	24	-98.10
gain	24	16	-95.89
gain	17	18	-67.92
gain	18	17	-74.56
gain	17	19	-77.84
